X,Y,m,M,q,x,y,k,r,d
3953.4308,142.3385,-5.895,-5.891,-4.32,3914.9631,44.1705,1,351.6854197,50.70852
3981.5544,145.112,-8.786,-8.783,0.505,3942.2053,45.2569,1,351.6859512,50.7083222
3307.4729,105.9919,-7.511,-7.495,0.519,3286.8323,46.1106,1,351.6729605,50.7127187
3336.5612,107.8,-8.516,-8.5,0.127,3315.2332,46.1707,1,351.67352,50.7125275
814.4855,-50.6232,-8.65,-8.571,0.347,803.4336,46.3982,1,351.6250045,50.7291158
1458.5699,-7.6209,-7.12,-7.06,0.457,1455.7009,47.242,1,351.6373743,50.7248495
2085.1201,31.7701,-9.538,-9.495,0.622,2082.4263,46.8578,1,351.6494276,50.7207287
2483.6244,56.9604,-8.724,-8.69,0.69,2477.5457,47.2495,1,351.6570915,50.7181054
2900.5688,81.9718,-8.575,-8.55,0.57,2888.3254,46.6962,1,351.6651213,50.715377
3030.2843,89.597,-6.394,-6.372,0.648,3015.6145,46.4388,1,351.6676208,50.7145301
3857.5408,139.5446,-8.491,-8.485,0.132,3822.0688,46.9215,1,351.6835465,50.7091107
224.3813,-88.5975,-9.335,-9.235,0.543,197.6346,48.3514,1,351.6136564,50.7330055
616.2945,-62.4229,-6.875,-6.789,0.357,600.8851,47.8559,1,351.6211846,50.7304103
1017.0872,-35.5063,-8.569,-8.496,0.568,1009.5577,48.0659,1,351.6288812,50.727754
1294.2065,-17.4297,-6.144,-6.079,0.581,1290.0736,48.0403,1,351.6342072,50.7259237
2083.0333,32.5199,-9.253,-9.209,0.617,2080.3555,47.717,1,351.6493794,50.7207314
2271.0835,44.9695,-13.955,-13.916,0.624,2267.1467,48.4027,1,351.6529909,50.7194865
2534.7501,61.2008,-7.292,-7.259,0.33,2528.0593,48.3056,1,351.6580654,50.7177562
2951.692,86.1562,-7.803,-7.78,0.603,2938.5269,47.7363,1,351.6660956,50.7150284
3295.8404,107.2286,-8.668,-8.651,0.316,3275.4875,47.9863,1,351.6727188,50.7127706
4116.4785,156.0955,-7.167,-7.165,0.312,4072.7744,48.2387,1,351.6885222,50.7074025
1089.4099,-29.5601,-8.148,-8.077,0.211,1082.9244,49.2375,1,351.63026,50.7272609
2044.0165,30.8818,-10.161,-10.116,0.048,2041.5264,48.5081,1,351.6486214,50.7209778
2163.8048,39.1723,-8.528,-8.486,0.137,2160.6604,49.2734,1,351.6509187,50.7201803
3848.3238,141.3815,-6.774,-6.768,0.444,3813.156,49.2225,1,351.6833472,50.7091411
3974.4927,148.9685,-6.681,-6.678,0.636,3935.4177,49.3829,1,351.685776,50.7083148
325.8093,-79.4784,-6.333,-6.237,0.684,302.3455,50.4851,1,351.6155833,50.7323045
934.9382,-38.6567,-8.71,-8.634,0.108,926.0927,50.3028,1,351.6272821,50.7282688
1865.3326,21.492,-7.824,-7.775,0.23,1863.3893,50.343,1,351.6451673,50.72213
2141.3849,38.6766,-7.987,-7.945,0.613,2138.3909,50.1574,1,351.6504791,50.7203163
2144.223,39.1875,-8.944,-8.901,0.166,2141.2129,50.4825,1,351.6505306,50.7202935
3017.4476,92.3174,-9.589,-9.567,0.586,3003.0542,49.8359,1,351.6673416,50.7145703
3036.1827,93.893,-9.708,-9.686,0.647,3021.4304,50.2606,1,351.6676983,50.714442
3473.5519,119.7317,-8.863,-8.85,0.686,3448.8726,49.7842,1,351.6761238,50.7115842
1498.7785,-1.1037,-8.366,-8.307,0.133,1496.1442,51.0922,1,351.6381114,50.724535
1699.8831,11.4278,-6.952,-6.899,0.576,1697.9285,50.7636,1,351.6419814,50.7232139
1985.6076,29.8486,-10.084,-10.038,0.043,1983.3641,51.0865,1,351.6474737,50.7213289
2063.8992,34.629,-7.264,-7.22,0.423,2061.3303,50.9464,1,351.648981,50.7208157
2729.8872,76.2672,-8.198,-8.169,0.177,2720.5049,51.2891,1,351.6617928,50.7164371
2782.8077,79.4221,-7.448,-7.421,0.268,2772.5955,51.2053,1,351.6628122,50.7160911
3645.2895,131.5084,-8.425,-8.415,0.119,3616.0349,51.2877,1,351.679417,50.7104415
3888.6938,145.1114,-8.622,-8.617,0.571,3852.3179,50.5283,1,351.6841124,50.7088604
4025.222,154.1953,-6.856,-6.853,0.492,3984.5559,51.56,1,351.6867327,50.7079552
1881.8667,23.9783,-6.701,-6.652,0.665,1879.8994,51.7502,1,351.6454721,50.7220031
2956.3593,90.7523,-7.753,-7.729,0.423,2943.1426,51.923,1,351.666146,50.7149438
3437.648,119.5163,-7.556,-7.543,0.502,3413.8979,51.6539,1,351.6754148,50.7117949
2078.3898,37.4313,-10.923,-10.879,0.034,2075.7593,52.7935,1,351.6492425,50.7206967
2237.8212,47.4116,-8.661,-8.621,0.118,2234.1685,52.8032,1,351.6523096,50.7196484
3601.4237,130.5874,-6.564,-6.554,0.57,3573.3962,52.9192,1,351.6785568,50.7107072
3718.3975,137.2267,-6.316,-6.308,0.551,3687.0938,52.6266,1,351.6808124,50.7099461
