X,Y,m,M,q,x,y,k,r,d
1097.6508,-22.0799,-6.545,-6.416,0.461,1091.2816,56.0535,1,351.6304466,50.727132
1702.9106,17.4849,-9.839,-9.727,0.667,1700.9773,56.4996,1,351.6420776,50.723133
3295.4316,115.566,-8.203,-8.128,0.165,3275.1648,56.0913,1,351.6727261,50.712681
3473.3686,125.7822,-6.492,-6.421,0.607,3448.7539,55.6539,1,351.6761565,50.711522
2518.0666,69.2643,-7.157,-7.065,0.353,2511.6331,57.1552,1,351.6577528,50.7177642
3920.57,153.3284,-9.486,-9.423,0.517,3883.2764,56.6568,1,351.6847601,50.7085852
1495.5562,5.5206,-6.733,-6.615,0.465,1492.9172,57.7835,1,351.6380787,50.7244832
2122.1316,45.3932,-6.324,-6.223,0.694,2119.2844,57.8853,1,351.6501279,50.7203561
2608.282,75.609,-9.546,-9.457,0.678,2600.7029,57.9137,1,351.6594818,50.7171622
2660.8163,78.7683,-6.334,-6.246,0.536,2652.5029,57.8425,1,351.6604935,50.7168184
2751.3444,84.1047,-8.307,-8.221,0.116,2741.679,57.6298,1,351.6622378,50.7162272
