X,Y,m,M,q,x,y,k,r,d
1288.1608,-35.1698,-7.629,-7.506,0.202,1283.9498,31.0269,1,351.6345517,50.7261354
959.8122,-56.6787,-10.981,-10.848,0.66,951.3778,30.9702,1,351.6282418,50.7283052
993.1138,-53.0551,-8.529,-8.397,0.47,985.2177,32.3738,1,351.6288686,50.728067
1907.0701,5.7048,-7.851,-7.745,0.636,1904.9792,32.3467,1,351.6464406,50.7220406
3294.5577,90.4463,-9.32,-9.246,0.59,3274.0815,31.797,1,351.673149,50.7129427
1354.1828,-28.8049,-6.404,-6.283,0.509,1350.5505,33.081,1,351.6358017,50.7256735
1989.5847,11.9784,-8.903,-8.799,0.592,1987.2572,33.3975,1,351.648018,50.7214842
2968.1362,71.7832,-6.741,-6.66,0.687,2954.5481,32.8124,1,351.6668548,50.7150677
87.736,-112.404,-9.203,-9.04,0.675,56.2035,34.1419,1,351.6114676,50.7340486
518.4357,-82.6938,-7.656,-7.509,0.527,500.5684,34.3846,1,351.6197325,50.7311849
989.2893,-52.0038,-8.501,-8.369,0.672,981.332,33.6544,1,351.6287832,50.728076
1640.0582,-9.2096,-11.696,-11.583,0.037,1637.9393,34.304,1,351.6412868,50.7237732
2817.0475,63.4886,-7.658,-7.573,0.346,2806.145,33.6896,1,351.6639382,50.7160468
3491.3176,104.8216,-8.954,-8.884,0.667,3466.019,34.3225,1,351.6769141,50.7116225
3820.2795,124.3796,-10.452,-10.387,0.036,3785.7871,34.3856,1,351.6832494,50.709471
1275.2346,-32.171,-4.786,-4.662,-23.7,1270.907,34.7889,1,351.6342681,50.7261726
2314.0114,33.7352,-8.435,-8.339,0.174,2309.6262,34.8557,1,351.654246,50.719333
3463.3641,103.517,-6.881,-6.81,0.645,3438.793,34.6731,1,351.6763724,50.7118008
3794.6512,123.0192,-8.157,-8.092,0.223,3760.9216,34.5312,1,351.6827544,50.7096366
3925.5531,130.9274,-8.73,-8.668,0.558,3887.8433,34.7262,1,351.6852741,50.7087788
