X,Y,m,M,q,x,y,k,r,d
1817.7462,35.9909,-6.983,-7.58,0.399,1816.163,67.6123,1,351.6736209,50.7064271
3488.652,139.4577,-6.875,-7.51,0.647,3464.0571,68.157,1,351.6842272,50.6842986
99.0284,-76.3503,-8.981,-9.524,0.605,68.0411,69.1736,1,351.6628215,50.7292163
347.1035,-59.4888,-10.162,-10.714,0.696,324.5,68.9219,1,351.6643677,50.7259239
1065.0737,-11.0606,-7.537,-8.113,0.267,1058.505,69.1295,1,351.668849,50.7163968
2643.5123,89.1887,-7.544,-8.162,0.224,2635.8035,69.1644,1,351.6788216,50.6954813
2852.8238,102.1285,-7.681,-8.304,0.219,2841.8652,69.259,1,351.6801506,50.6927094
3543.2017,143.8527,-7.114,-7.75,0.246,3517.2036,69.2599,1,351.6845525,50.6835712
848.7927,-23.7956,-9.101,-9.67,0.388,838.6716,70.6879,1,351.6674613,50.7192578
895.9241,-21.7515,-7.033,-7.604,0.351,886.6617,69.6158,1,351.6677787,50.7186379
1926.4463,45.2106,-6.095,-6.695,0.646,1924.7175,69.8881,1,351.6742603,50.7049755
2084.6224,55.8054,-6.302,-6.906,0.535,2082.2922,70.4917,1,351.6752484,50.7028769
2139.6058,58.4691,-6.517,-7.123,0.41,2136.9683,69.722,1,351.6756126,50.7021523
2239.6501,65.0347,-6.795,-7.403,0.369,2236.3208,70.0219,1,351.6762403,50.7008256
2700.9037,93.1786,-6.746,-7.365,0.471,2692.3828,69.6119,1,351.679177,50.6947191
2833.2153,101.6457,-8.711,-9.333,0.133,2822.6018,69.9549,1,351.6800112,50.6929655
3107.314,118.0692,-7.641,-8.268,0.262,3091.564,69.6771,1,351.681762,50.6893381
3498.3812,141.5595,-6.663,-7.298,0.329,3473.5522,69.6297,1,351.6842583,50.6841625
623.1388,-38.1872,-7.797,-8.359,0.128,608.1332,71.4207,1,351.666036,50.7222481
1671.1893,30.2948,-6.923,-7.517,0.535,1669.5027,71.1599,1,351.672621,50.7083516
2022.2201,52.303,-6.799,-7.402,0.506,2020.1813,70.9077,1,351.6748447,50.7037016
3322.9816,132.2423,-7.403,-8.035,0.254,3302.4902,70.7865,1,351.6831139,50.686478
3332.5579,133.2018,-6.745,-7.377,0.416,3311.8418,71.1586,1,351.6831672,50.6863494
3442.4088,139.2972,-8.347,-8.981,0.146,3419.0156,70.6807,1,351.6838786,50.684898
3525.2069,144.1181,-6.368,-7.004,0.483,3499.6973,70.5564,1,351.6844102,50.6838029
1671.887,30.5668,-6.952,-7.545,0.682,1670.2018,71.3825,1,351.6726208,50.7083413
2016.6548,53.0646,-6.731,-7.334,0.599,2014.6405,71.9941,1,351.6747868,50.7037699
55.2005,-75.1503,-7.256,-7.798,0.351,22.5489,73.3838,1,351.6624629,50.7297778
4025.9777,176.0683,-8.571,-9.216,0.657,3985.855,72.7937,1,351.6875677,50.6771663
4134.7279,183.1699,-9.244,-9.891,0.084,4091.0476,73.4964,1,351.6882499,50.6757242
1166.1155,0.1902,-6.828,-7.407,0.394,1160.8719,73.6686,1,351.6693888,50.7150347
3178.6646,127.0697,-6.949,-7.578,0.296,3161.4558,74.2138,1,351.6821212,50.6883711
3831.2962,167.0401,-8.399,-9.04,0.583,3797.22,75.1505,1,351.686271,50.67973
3074.5887,122.3428,-4.527,-5.154,-11.759,3059.5491,75.7531,1,351.6814256,50.6897412
2193.8297,69.0841,-6.658,-7.264,0.503,2190.8718,76.7638,1,351.6758086,50.7013992
3436.5232,145.9305,-9.079,-9.713,0.546,3413.3435,77.4482,1,351.6836983,50.6849422
3533.3148,150.7845,-5.317,-5.953,0.608,3507.6545,76.5431,1,351.6843357,50.6836658
562.6142,-35.7555,-6.735,-7.295,0.395,546.0853,77.8549,1,351.665525,50.7230198
2050.7181,61.1211,-5.594,-6.197,0.693,2048.5808,77.764,1,351.6748815,50.7032901
3943.9012,176.6708,-5.931,-6.575,0.65,3906.4385,78.0395,1,351.6869309,50.6782259
4130.0969,187.796,-6.497,-7.144,0.513,4086.6304,78.2269,1,351.6881202,50.6757619
579.7526,-32.9086,-6.915,-7.475,0.414,563.6618,79.5174,1,351.6655974,50.7227842
669.8992,-27.3819,-6.919,-7.482,0.419,655.9977,78.963,1,351.6661714,50.7215907
1591.1801,33.2177,-6.293,-6.884,0.603,1589.2911,79.0381,1,351.6719519,50.7093732
2320.3234,79.7937,-6.693,-7.303,0.391,2316.3733,79.5064,1,351.6765529,50.6997102
3012.8276,121.4637,-6.562,-7.187,0.481,2999.0266,78.5497,1,351.6809735,50.6905449
3701.4244,163.6348,-8.563,-9.202,0.132,3671.1819,79.2978,1,351.6853524,50.6814276
4063.3689,184.7877,-6.501,-7.147,0.44,4022.1116,79.0983,1,351.687674,50.6766402
4113.262,187.526,-6.932,-7.578,0.42,4070.364,78.9183,1,351.6879976,50.6759811
547.817,-33.713,-6.66,-7.219,0.504,530.8968,80.8598,1,351.6653704,50.7232015
1983.2474,60.1971,-6.239,-6.84,0.648,1981.3911,81.02,1,351.6743866,50.704168
2783.2422,110.3362,-7.892,-8.512,0.238,2773.531,81.3779,1,351.6794532,50.6935705
2958.3499,120.4459,-7.266,-7.89,0.372,2945.5972,80.79,1,351.6805796,50.691255
3143.3086,132.1232,-7.144,-7.772,0.357,3126.907,81.1952,1,351.6817488,50.6888044
975.0682,-3.7871,-7.009,-7.582,0.36,967.1418,82.121,1,351.6680145,50.7175268
2219.4679,75.835,-6.926,-7.534,0.285,2216.3518,81.7846,1,351.6758659,50.7010348
2992.6478,123.5601,-6.812,-7.436,0.373,2979.2563,81.7805,1,351.6807771,50.690796
3100.8508,130.8244,-9.186,-9.813,0.117,3085.3406,82.4357,1,351.6814522,50.6893603
