X,Y,m,M,q,x,y,k,r,d
2902.7732,80.1021,-6.775,-7.399,0.36,2890.7539,44.9026,1,351.6809812,50.692097
69.6281,-102.2093,-8.78,-9.322,0.54,37.6326,45.5974,1,351.6631264,50.7296496
157.5079,-96.0868,-10.06,-10.606,0.657,128.7229,45.6335,1,351.6636711,50.7284826
881.7068,-46.662,-6.324,-6.894,0.533,872.1992,46.0409,1,351.6681799,50.7188701
1549.2828,-3.1626,-6.718,-7.308,0.312,1547.1488,46.051,1,351.6723766,50.710019
2196.8332,38.0495,-8.653,-9.26,0.599,2193.7102,46.3126,1,351.676466,50.701438
2503.0991,56.4735,-6.819,-7.433,0.39,2497.0471,45.7532,1,351.6784214,50.6973847
2650.1965,65.8098,-6.457,-7.076,0.482,2642.2361,46.0267,1,351.6793505,50.6954355
3528.3233,118.9968,-7.132,-7.768,0.233,3502.4766,46.0548,1,351.6849474,50.6838117
4022.3598,147.7604,-6.413,-7.059,0.559,3982.0183,45.6479,1,351.6881187,50.6772776
1236.297,-22.1025,-6.681,-7.262,0.616,1231.8263,47.3002,1,351.6703795,50.7141618
1319.0493,-16.6691,-9.667,-10.251,0.469,1315.3828,47.3653,1,351.6708989,50.7130644
3553.7672,121.8024,-7.435,-8.072,0.177,3527.2554,47.3043,1,351.6850837,50.6834688
4063.3852,151.3701,-9.347,-9.993,0.39,4021.7241,46.8134,1,351.688357,50.6767291
1434.0387,-8.2444,-6.78,-7.367,0.355,1431.2698,48.3342,1,351.6716026,50.7115353
2589.7319,64.0606,-8.424,-9.041,0.562,2582.6025,47.9404,1,351.6789259,50.6962266
3378.5232,112.271,-9.157,-9.79,0.697,3356.4841,48.2053,1,351.6839449,50.6857833
3429.1121,115.1534,-6.682,-7.317,0.458,3405.8223,48.0657,1,351.6842709,50.6851145
3439.6751,115.939,-8.51,-9.145,0.094,3416.1238,48.2149,1,351.6843353,50.684974
3869.1718,141.2158,-6.655,-7.298,0.505,3833.6445,48.02,1,351.6870869,50.6792922
893.6642,-42.9347,-6.719,-7.29,0.463,884.3705,48.9276,1,351.6681948,50.7186974
1768.4721,13.5503,-9.32,-9.916,0.664,1766.8275,48.7287,1,351.6737045,50.7071011
3769.434,136.6541,-6.571,-7.212,0.365,3736.8882,49.3008,1,351.6864213,50.6806053
1042.4082,-31.8442,-7.653,-8.229,0.582,1035.5117,50.1756,1,351.6691014,50.7167185
1373.5288,-10.9816,-9.162,-9.748,0.607,1370.3203,49.4832,1,351.6711976,50.7123318
1766.3188,14.3357,-9.315,-9.911,0.508,1764.676,49.6301,1,351.6736721,50.7071252
1856.6086,20.6222,-8.659,-9.258,0.117,1854.9343,50.1834,1,351.6742312,50.7059262
2282.232,47.0346,-8.929,-9.538,0.097,2278.4626,49.8881,1,351.6769327,50.7002893
3578.8637,125.9626,-6.103,-6.74,0.607,3551.7087,49.8862,1,351.6851897,50.6831239
3681.4868,131.7553,-6.287,-6.926,0.389,3651.4878,49.5967,1,351.6858522,50.6817675
910.1235,-40.1891,-7.311,-7.882,0.227,901.1205,50.5556,1,351.6682641,50.7184711
3879.2011,145.0086,-7.204,-7.847,0.261,3843.4077,51.1152,1,351.6870858,50.6791441
359.7897,-75.3454,-7.605,-8.158,0.577,337.6203,52.4018,1,351.6647889,50.7257642
2817.2815,82.0758,-7.236,-7.858,0.308,2806.8027,51.8856,1,351.6802901,50.6931942
378.7824,-73.774,-8.553,-9.107,0.172,357.1894,52.6735,1,351.6649015,50.7255108
1196.576,-18.9052,-6.73,-7.31,0.439,1191.6785,52.9728,1,351.6700115,50.7146605
1270.8704,-14.0523,-8.692,-9.275,0.641,1266.7588,52.9957,1,351.6704783,50.7136754
1997.4953,32.6341,-6.525,-7.127,0.526,1995.4825,53.224,1,351.6750587,50.7040445
2206.0359,46.0898,-6.51,-7.117,0.528,2202.8835,53.5934,1,351.6763718,50.7012801
2296.6675,51.4731,-8.287,-8.897,0.61,2292.7925,53.3391,1,351.6769519,50.700081
3456.3486,121.3647,-6.469,-7.103,0.606,3432.4236,52.5044,1,351.6843513,50.684732
3566.0981,128.3553,-7.269,-7.905,0.255,3539.3169,52.9369,1,351.6850436,50.6832776
3584.2179,129.8534,-7.016,-7.653,0.391,3556.9568,53.3437,1,351.6851509,50.6830358
4052.9377,156.7277,-6.231,-6.877,0.509,4011.6882,52.5795,1,351.6881681,50.6768385
1688.5663,13.6484,-5.732,-6.326,0.672,1686.8591,53.7888,1,351.6730939,50.708135
1754.2024,17.5364,-6.365,-6.961,0.551,1752.5649,53.5112,1,351.6735144,50.7072666
2903.0164,89.656,-7.12,-7.744,0.37,2891.0645,54.1664,1,351.6807878,50.6920478
3370.252,117.8351,-6.629,-7.262,0.425,3348.4695,54.0758,1,351.6837682,50.6858636
114.7613,-90.1194,-6.324,-6.868,0.677,84.4112,54.4639,1,351.6632233,50.7290071
3282.5585,113.9714,-7.108,-7.739,0.274,3262.8601,55.4324,1,351.6831798,50.6870174
3325.3569,116.1351,-7.551,-8.183,0.212,3304.6604,55.0376,1,351.6834613,50.6864529
3825.0188,145.3494,-8.482,-9.124,0.43,3790.8931,54.5337,1,351.6866666,50.6798439
374.6799,-70.8214,-6.883,-7.437,0.579,352.9548,55.8657,1,351.6648099,50.7255496
1512.0525,4.4405,-8.083,-8.672,0.176,1509.7666,55.838,1,351.6719376,50.7104643
1843.0506,26.0552,-6.864,-7.462,0.486,1841.4093,56.3317,1,351.6740169,50.7060755
2985.6247,96.5494,-6.369,-6.994,0.365,2972.1621,55.9708,1,351.6812758,50.6909452
84.5986,-89.3013,-9.251,-9.794,0.585,53.1171,57.3457,1,351.6629766,50.7293935
220.6395,-79.9965,-6.735,-7.283,0.295,193.9946,57.2404,1,351.6638233,50.7275878
3378.038,121.6214,-8.849,-9.482,0.652,3356.0999,57.2921,1,351.6837501,50.6857445
3854.6725,149.4933,-6.704,-7.346,0.386,3819.6848,56.8485,1,351.6868075,50.67944
4083.7227,162.7266,-8.004,-8.65,0.119,4041.522,56.6328,1,351.6882798,50.6764111
3091.5981,105.1028,-6.607,-7.234,0.403,3076.0662,58.0206,1,351.6819076,50.6895321
3180.9489,109.9719,-6.541,-7.17,0.6,3163.5415,57.4962,1,351.6824882,50.688352
1977.4738,37.101,-6.689,-7.29,0.396,1975.551,58.8183,1,351.6748149,50.7042821
3014.6437,101.9475,-6.746,-7.372,0.325,3000.6523,59.4959,1,351.6813863,50.6905435
957.6617,-27.3762,-9.014,-9.586,0.502,949.4546,60.0607,1,351.6683644,50.7177939
1045.847,-21.7594,-6.787,-7.362,0.299,1039.0031,59.8612,1,351.6689215,50.7166253
1712.4749,21.2515,-7.37,-7.965,0.225,1710.821,59.7379,1,351.6731206,50.7077889
2450.3818,67.3926,-8.877,-9.491,0.521,2445.0193,59.5534,1,351.6777969,50.6980144
2832.4161,91.8296,-6.734,-7.356,0.397,2821.7461,60.464,1,351.680206,50.6929512
2923.6277,96.7778,-6.213,-6.837,0.424,2911.3433,59.8615,1,351.6807992,50.6917466
3519.8856,132.5841,-6.735,-7.371,0.331,3494.4006,59.6958,1,351.6846056,50.6838554
834.5581,-34.1346,-7.037,-7.606,0.268,824.1703,61.4466,1,351.6675645,50.71942
1842.3388,31.0795,-6.511,-7.109,0.564,1840.7146,61.2864,1,351.6739088,50.7060604
1160.0453,-12.1308,-10.069,-10.648,0.099,1154.7191,61.9619,1,351.6695947,50.7151007
2137.0913,50.3239,-6.24,-6.846,0.638,2134.4343,61.9284,1,351.6757602,50.7021522
2429.2458,68.1292,-7.877,-8.49,0.575,2424.1289,61.5454,1,351.6776209,50.6982845
2513.496,73.3168,-7.618,-8.232,0.242,2507.4111,61.5218,1,351.6781564,50.6971689
3125.9135,111.0692,-6.871,-7.499,0.393,3109.71,61.7914,1,351.6820469,50.6890592
3598.9338,140.3539,-5.952,-6.589,0.566,3571.374,62.6598,1,351.6850484,50.6827947
3230.8875,119.6539,-8.684,-9.314,0.114,3212.4414,63.9597,1,351.6826704,50.6876589
3383.9352,128.8686,-7.134,-7.767,0.325,3361.9204,63.9713,1,351.6836469,50.6856332
3674.7416,146.3537,-8.943,-9.582,0.11,3645.095,64.1078,1,351.6855026,50.6817844
505.8183,-51.92,-6.763,-7.321,0.483,487.8177,65.7106,1,351.6654229,50.723761
3870.5828,159.599,-5.455,-6.098,0.674,3835.2214,65.7119,1,351.6867221,50.6791853
73.5906,-80.2408,-9.1,-9.642,0.672,41.6621,67.0738,1,351.6627074,50.7294923
179.5663,-72.9326,-6.972,-7.518,0.378,151.4855,67.0302,1,351.6633658,50.7280853
782.5221,-31.5897,-6.458,-7.025,0.372,771.0997,67.3704,1,351.6671159,50.7200813
1736.2738,30.5356,-8.319,-8.914,0.558,1734.6694,67.3382,1,351.6731121,50.707436
1812.6761,34.4536,-7.3,-7.898,0.29,1811.0884,66.424,1,351.6736139,50.7064281
891.1426,-23.6701,-7.001,-7.571,0.311,881.7949,68.0408,1,351.6677817,50.7186371
1060.274,-12.9572,-7.513,-8.089,0.188,1053.6401,67.5764,1,351.6688514,50.7163961
1914.0621,42.6859,-10.269,-10.869,0.521,1912.3534,68.1871,1,351.6742178,50.705076
2134.3744,56.8822,-6.319,-6.924,0.509,2131.7622,68.4937,1,351.6756055,50.7021557
2638.571,87.4047,-7.461,-8.079,0.224,2630.9194,67.725,1,351.6788207,50.6954819
2695.8712,91.4761,-6.822,-7.441,0.35,2687.4136,68.2571,1,351.6791737,50.6947205
2828.2439,99.8482,-8.713,-9.334,0.117,2817.7048,68.5037,1,351.6800104,50.6929666
2847.9337,100.2782,-7.651,-8.273,0.178,2837.053,67.7515,1,351.6801515,50.6927096
3102.414,116.2461,-7.545,-8.173,0.169,3086.7505,68.1965,1,351.6817622,50.6893384
3493.1371,139.7769,-6.629,-7.264,0.386,3468.4282,68.2066,1,351.6842551,50.684167
3538.2499,142.0917,-7.178,-7.814,0.126,3512.3704,67.8409,1,351.6845511,50.6835719
3853.5305,161.1173,-7.475,-8.117,0.476,3818.709,68.1529,1,351.6865614,50.6793988
844.0872,-26.0363,-7.597,-8.166,0.217,833.8777,68.7912,1,351.6674715,50.7192576
1666.4636,28.2857,-6.542,-7.136,0.36,1664.7629,69.4889,1,351.6726264,50.7083505
1921.5817,43.7154,-6.125,-6.725,0.627,1919.8604,68.7279,1,351.6742541,50.7049737
2017.5402,50.4237,-7.039,-7.642,0.231,2015.5118,69.3607,1,351.6748478,50.7036992
2079.4614,53.8236,-6.057,-6.661,0.678,2077.1541,68.8739,1,351.6752498,50.7028813
2234.84,63.2411,-6.802,-7.41,0.304,2231.54,68.5657,1,351.6762406,50.7008246
3251.157,126.2004,-5.63,-6.26,0.699,3232.3054,69.1218,1,351.6826909,50.6873649
3318.2741,130.5199,-7.611,-8.243,0.14,3297.8804,69.3913,1,351.6831135,50.6864753
3437.5683,137.4841,-8.285,-8.919,0.153,3414.2805,69.205,1,351.683879,50.6848974
618.2882,-40.0324,-7.671,-8.233,0.256,603.1664,69.9243,1,351.666037,50.7222478
2011.8704,51.1754,-6.682,-7.285,0.534,2009.8721,70.4439,1,351.6747892,50.703769
3327.8657,131.7177,-6.66,-7.293,0.472,3307.2527,69.9935,1,351.683162,50.6863453
1685.0873,31.3185,-6.281,-6.875,0.449,1683.4214,71.2939,1,351.6727062,50.7080948
2688.7717,93.9834,-8.563,-9.181,0.546,2680.4377,71.1198,1,351.6790685,50.6948003
50.2963,-76.9964,-7.117,-7.659,0.358,17.4636,71.8943,1,351.6624635,50.7297782
1161.3231,-1.4297,-6.836,-7.414,0.413,1156.0197,72.386,1,351.6693857,50.7150325
1770.2498,37.9204,-8.323,-8.919,0.675,1768.6786,72.4485,1,351.6732199,50.7069606
4001.3702,173.4057,-9.654,-10.299,0.55,3962.0173,71.6174,1,351.6874351,50.6774257
4129.8144,181.3795,-9.225,-9.871,0.087,4086.2783,72.0447,1,351.6882494,50.6757245
1037.4505,-8.3215,-8.183,-8.758,0.588,1030.4846,73.6092,1,351.6685828,50.7166692
3173.9152,124.9745,-7.29,-7.919,0.52,3156.793,72.4603,1,351.6821281,50.6883707
705.5465,-30.028,-9.303,-9.867,0.508,692.4645,73.9913,1,351.6664974,50.7210701
2188.9738,67.4641,-6.632,-7.238,0.439,2186.042,75.4799,1,351.675805,50.7013979
3740.908,162.1951,-8.074,-8.714,0.586,3709.4929,75.6392,1,351.6856824,50.6808515
