X,Y,m,M,q,x,y,k,r,d
1685.949,18.7239,-7.607,-8.202,0.228,1684.2512,58.9174,1,351.6723924,50.7072369
2614.1941,77.2372,-6.808,-7.425,0.339,2606.8188,59.294,1,351.678265,50.6949389
2851.1531,91.5203,-8.54,-9.163,0.626,2840.1526,59.0513,1,351.679777,50.6918026
3107.1907,107.2241,-7.182,-7.81,0.285,3091.3528,59.1616,1,351.681405,50.6884125
3312.0925,119.0043,-7.657,-8.288,0.181,3291.741,58.5902,1,351.6827237,50.6857033
1365.9397,-0.8285,-6.578,-7.163,0.484,1362.6852,59.918,1,351.6703545,50.7114735
1700.9142,20.8757,-6.488,-7.082,0.546,1699.2439,60.0901,1,351.6724624,50.7070328
685.0792,-44.409,-6.978,-7.542,0.265,671.5466,61.1788,1,351.6660578,50.7204969
955.2091,-26.3236,-8.838,-9.411,0.157,946.9611,61.2551,1,351.6677465,50.716913
1410.0502,3.2732,-10.216,-10.802,0.49,1407.1378,61.1394,1,351.6706067,50.7108827
2391.6966,65.3246,-6.255,-6.867,0.629,2386.9688,61.0821,1,351.6768145,50.6978765
2445.1542,68.7384,-8.44,-9.053,0.124,2439.8589,61.179,1,351.6771517,50.6971681
3687.223,143.7556,-8.459,-9.098,0.117,3657.187,60.8777,1,351.6850726,50.6807278
1459.1387,7.3727,-6.587,-7.175,0.382,1456.5613,62.0493,1,351.6708968,50.7102275
2483.7335,71.6567,-6.741,-7.355,0.462,2478.0083,61.6964,1,351.6773858,50.6966546
3074.8798,108.3681,-6.457,-7.084,0.438,3059.7197,62.1736,1,351.6811357,50.6888253
855.8857,-31.4096,-6.672,-7.242,0.481,845.9023,62.7314,1,351.6670936,50.7182232
541.0409,-51.5061,-5.651,-6.21,0.667,523.9755,63.7618,1,351.6651052,50.7223955
1717.1901,25.4998,-8.963,-9.558,0.585,1715.5537,63.6,1,351.6724919,50.7067998
3957.634,163.0487,-6.912,-7.556,0.329,3919.5752,64.0911,1,351.6867359,50.6771342
2974.9437,105.3975,-6.401,-7.026,0.481,2961.759,65.1929,1,351.6804357,50.6901333
730.664,-36.8257,-6.911,-7.476,0.386,718.1449,65.6342,1,351.6662501,50.7198702
922.9021,-23.5135,-6.978,-7.55,0.348,914.1154,66.1221,1,351.6674428,50.7173177
1577.0271,18.9043,-7.375,-7.966,0.352,1575.0538,65.9131,1,351.6715591,50.7086459
1900.7041,39.7036,-7.208,-7.808,0.46,1899.0129,66.0997,1,351.6735993,50.7043558
3305.0607,126.5753,-8.474,-9.106,0.104,3284.9465,66.3379,1,351.6825155,50.6857578
3365.0241,129.7953,-7.915,-8.548,0.131,3343.4827,65.9681,1,351.6829061,50.684966
443.9241,-55.0781,-5.348,-5.903,0.534,424.2039,66.7483,1,351.6644381,50.7236698
2715.8397,91.4012,-6.765,-7.385,0.433,2707.072,66.9913,1,351.6787494,50.6935548
3395.3556,132.6288,-7.047,-7.68,0.353,3373.0923,66.9512,1,351.683079,50.6845597
3466.5388,136.7678,-6.547,-7.182,0.514,3442.501,66.8321,1,351.6835361,50.6836183
4048.0142,170.8488,-9.404,-10.049,0.077,4007.0974,66.5006,1,351.6872641,50.6759266
232.5339,-67.9589,-7.516,-8.064,0.276,206.2556,68.3326,1,351.6630903,50.7264682
939.7477,-20.8086,-6.887,-7.459,0.307,931.2402,67.6842,1,351.6675159,50.7170866
1792.8614,35.2643,-8.71,-9.307,0.106,1791.2861,68.4471,1,351.6728687,50.7057732
