X,Y,m,M,q,x,y,k,r,d
3127.8404,101.6933,-8.163,-8.792,0.558,3111.5173,52.5827,1,351.6815981,50.6881905
801.1028,-44.2205,-6.336,-6.904,0.512,790.0668,53.7155,1,351.666861,50.7190127
1355.2051,-7.2526,-6.385,-6.97,0.439,1351.8527,54.3018,1,351.670327,50.711662
1745.2008,17.4039,-6.846,-7.442,0.378,1743.5625,53.9404,1,351.6727936,50.7064948
714.7746,-48.2372,-6.667,-7.232,0.367,701.9219,55.4446,1,351.6662853,50.7201495
1134.5544,-20.4575,-6.806,-7.385,0.417,1128.9105,55.4234,1,351.6689159,50.7145818
1762.2139,19.6773,-6.638,-7.235,0.617,1760.5861,55.1076,1,351.6728767,50.7062636
3263.2728,111.9891,-7.212,-7.843,0.258,3244.0107,54.6362,1,351.6824185,50.6863876
3542.4027,129.2559,-8.518,-9.155,0.421,3516.2786,55.1742,1,351.6841898,50.682691
156.9574,-85.7268,-6.389,-6.935,0.546,128.1173,55.9196,1,351.6628004,50.7275507
1688.4303,15.8999,-7.576,-8.17,0.17,1686.7289,55.9999,1,351.672392,50.7072369
1793.7942,22.5912,-9.217,-9.814,0.582,1792.1799,55.9986,1,351.6730577,50.7058408
2359.8381,57.6947,-7.689,-8.3,0.604,2355.3962,55.5762,1,351.6766508,50.6983443
2616.8129,74.4296,-6.738,-7.355,0.473,2609.3843,56.4061,1,351.6782652,50.6949371
3004.5553,97.3141,-8.564,-9.19,0.683,2990.7253,55.5944,1,351.6807492,50.6898075
3109.5627,104.2521,-7.151,-7.779,0.296,3093.6494,56.1388,1,351.6814067,50.6884147
3314.7529,116.0851,-7.614,-8.246,0.247,3294.3115,55.6061,1,351.6827266,50.6857015
1013.6985,-26.806,-9.683,-10.258,0.542,1006.3729,56.9834,1,351.6681249,50.7161768
1368.493,-3.751,-6.638,-7.224,0.483,1365.2548,56.8907,1,351.6703566,50.7114731
1703.1989,17.9331,-6.282,-6.877,0.5,1701.524,57.0693,1,351.6724629,50.707036
2687.5894,78.9888,-7.605,-8.224,0.283,2679.1736,56.6091,1,351.6787109,50.6939989
459.9576,-62.5408,-6.607,-7.164,0.484,440.711,58.306,1,351.6646358,50.7235169
687.6659,-47.1763,-6.953,-7.517,0.367,674.196,58.2814,1,351.666057,50.7204953
957.7732,-29.1364,-8.874,-9.446,0.104,949.5681,58.323,1,351.6677464,50.716912
2447.6227,66.018,-8.37,-8.983,0.14,2442.2837,58.3813,1,351.677149,50.6971678
3689.6997,141.0504,-8.46,-9.099,0.103,3659.5625,58.1184,1,351.6850697,50.6807274
1461.8415,4.3871,-6.792,-7.38,0.477,1459.2758,58.9532,1,351.6709014,50.7102255
2188.953,50.389,-6.659,-7.266,0.366,2185.9431,58.826,1,351.6754989,50.7005916
2486.1156,68.7908,-6.692,-7.306,0.431,2480.344,58.7632,1,351.6773854,50.6966562
3077.3249,105.5781,-6.458,-7.085,0.424,3062.0913,59.3222,1,351.6811342,50.6888256
503.3573,-57.9275,-8.167,-8.725,0.693,485.3017,59.9485,1,351.6648722,50.7229329
2374.9586,63.6931,-8.349,-8.96,0.648,2370.3933,60.5051,1,351.6766433,50.6981196
3960.0219,160.3675,-6.933,-7.577,0.335,3921.8547,61.3642,1,351.6867317,50.6771348
1150.9312,-12.4197,-8.203,-8.782,0.576,1145.4927,62.2632,1,351.6688764,50.7143311
1237.2134,-6.8141,-6.077,-6.658,0.693,1232.7683,62.2414,1,351.6694191,50.7131872
2209.5187,54.3776,-8.38,-8.987,0.576,2206.3782,61.4635,1,351.675574,50.7003061
2976.9583,102.7452,-6.016,-6.641,0.641,2963.7148,62.4984,1,351.6804282,50.6901385
3556.3677,137.66,-9.175,-9.812,0.597,3529.9468,62.5048,1,351.6841244,50.6824697
