X,Y,m,M,q,x,y,k,r,d
462.6548,-58.1732,-6.355,-6.912,0.647,443.4728,62.4353,1,351.6646439,50.7235152
463.5506,-58.2978,-6.197,-6.753,0.68,444.3938,62.2523,1,351.6646533,50.7235042
1705.6805,22.6654,-6.557,-7.151,0.499,1704.0219,61.5441,1,351.672462,50.7070353
3099.6109,109.5354,-5.742,-6.369,0.624,3083.95,61.8501,1,351.6812999,50.6885724
3307.5853,122.6749,-8.735,-9.367,0.601,3287.375,62.4102,1,351.6826143,50.6858168
3692.1552,145.6705,-8.453,-9.092,0.066,3661.9902,62.4475,1,351.6850709,50.6807276
690.2173,-42.4781,-6.874,-7.438,0.551,676.8005,62.7409,1,351.6660573,50.7204939
960.1768,-24.4851,-8.885,-9.458,0.095,952.011,62.7396,1,351.6677465,50.7169128
2191.3713,54.8481,-6.629,-7.236,0.6,2188.365,63.0276,1,351.6755031,50.7005931
2450.0459,70.6442,-8.401,-9.015,0.096,2444.7056,62.7399,1,351.6771498,50.6971684
2488.5912,73.4597,-6.685,-7.299,0.421,2482.8171,63.1594,1,351.6773858,50.6966559
3066.1717,108.3319,-7.547,-8.174,0.585,3051.1897,62.6518,1,351.68107,50.6890111
333.5333,-65.1383,-8.545,-9.097,0.521,310.5273,64.2586,1,351.6638022,50.7252201
860.6494,-29.5673,-6.736,-7.306,0.36,850.7532,64.2323,1,351.6670921,50.7182256
1464.1493,9.3266,-6.647,-7.235,0.396,1461.6075,63.647,1,351.6708949,50.7102261
3079.7974,110.1589,-6.338,-6.965,0.437,3064.5505,63.6217,1,351.6811364,50.6888259
347.896,-62.9572,-7.438,-7.991,0.6,325.3265,65.4417,1,351.6638671,50.7250237
1768.0245,30.3067,-7.744,-8.34,0.613,1766.4299,65.141,1,351.6727806,50.7061915
2809.1103,95.4119,-6.084,-6.705,0.553,2798.8635,65.3305,1,351.6793773,50.692401
3499.0289,136.6596,-7.921,-8.556,0.548,3474.1345,64.8471,1,351.6837854,50.6832711
1906.2138,40.08,-8.32,-8.919,0.495,1904.5123,66.1266,1,351.6736333,50.7043555
2672.6994,88.1047,-8.739,-9.357,0.633,2664.5608,66.3635,1,351.6784882,50.694202
3579.4254,142.722,-7.543,-8.18,0.636,3552.427,66.0758,1,351.6842733,50.6822011
3962.4959,165.0166,-6.896,-7.54,0.263,3924.3015,65.7169,1,351.6867325,50.6771347
735.3354,-34.7776,-6.909,-7.475,0.43,722.9179,67.3429,1,351.6662437,50.7198728
2979.7224,107.1814,-6.118,-6.743,0.579,2966.4597,66.6421,1,351.6804355,50.6901357
849.5506,-26.8733,-10.042,-10.611,0.552,839.4458,67.6096,1,351.6669524,50.7183562
927.6272,-21.547,-6.892,-7.464,0.386,918.9203,67.7479,1,351.6674385,50.7173199
1581.9271,20.9163,-7.317,-7.908,0.274,1579.9769,67.575,1,351.6715551,50.7086457
2114.1129,54.9091,-9.425,-10.03,0.549,2111.6113,67.8088,1,351.6749135,50.7015929
2720.7629,93.1742,-6.4,-7.019,0.547,2711.9314,68.4212,1,351.6787505,50.6935554
3309.973,128.4641,-8.525,-9.157,0.136,3289.7588,67.8825,1,351.6825142,50.685758
3369.9614,131.6977,-7.919,-8.552,0.146,3348.3169,67.5246,1,351.6829046,50.6849658
3400.229,134.4159,-7.121,-7.754,0.251,3377.8586,68.3998,1,351.6830794,50.6845609
3471.4678,138.667,-6.502,-7.136,0.67,3447.3174,68.386,1,351.6835347,50.6836182
3655.9442,149.7347,-5.905,-6.543,0.574,3626.8721,68.4593,1,351.6847123,50.6811768
4052.9252,172.8953,-9.722,-10.367,0.196,4011.8706,68.1996,1,351.6872595,50.6759261
200.0849,-69.0286,-8.716,-9.263,0.412,172.7032,69.4895,1,351.6628646,50.7269662
944.6253,-18.9958,-6.898,-7.47,0.273,936.1993,69.1491,1,351.6675158,50.7170876
237.5162,-65.9392,-7.28,-7.828,0.281,211.4008,69.99,1,351.6630867,50.7264668
1455.0931,15.1436,-8.391,-8.978,0.663,1452.5052,69.9198,1,351.670707,50.7103153
1552.6769,21.9379,-9.811,-10.401,0.376,1550.611,70.416,1,351.6713114,50.7090194
1565.428,22.5365,-7.073,-7.664,0.587,1563.4161,70.1993,1,351.6713963,50.7088514
1797.8039,37.1433,-8.721,-9.318,0.092,1796.2332,69.9773,1,351.6728677,50.705773
3281.1084,128.6095,-6.862,-7.493,0.341,3261.5767,69.7068,1,351.6822915,50.6861309
4104.0046,178.1359,-8.097,-8.743,0.501,4061.3071,70.3707,1,351.687541,50.6752396
71.8006,-76.4937,-4.251,-4.793,-15.653,39.7903,70.9075,1,351.6620394,50.7286627
1632.3146,27.1435,-8.87,-9.463,0.547,1630.5299,70.509,1,351.6718116,50.7079634
2760.6412,98.3045,-7.566,-8.186,0.193,2751.2219,71.0293,1,351.6789492,50.6930145
3167.3249,123.1035,-8.583,-9.211,0.577,3150.3298,71.0326,1,351.681538,50.6876304
1074.9965,-7.0981,-5.327,-5.903,0.651,1068.5646,72.381,1,351.6682659,50.7153426
1871.4486,44.4547,-6.818,-7.417,0.615,1869.8329,72.555,1,351.6732792,50.7047844
2419.5624,77.9498,-6.834,-7.446,0.295,2414.6084,71.6949,1,351.6767685,50.6975278
