X,Y,m,M,q,x,y,k,r,d
2572.7399,58.0225,-6.888,-7.504,0.314,2565.8037,43.0838,1,351.6789201,50.6965471
3090.8259,88.6988,-10.035,-10.663,0.642,3075.1738,42.1509,1,351.6822371,50.6896926
3515.42,116.3442,-8.843,-9.479,0.588,3489.8906,44.231,1,351.6849036,50.6840629
768.4579,-55.4108,-8.034,-8.601,0.631,756.7632,44.8451,1,351.6674959,50.7204496
1136.6677,-30.8684,-8.97,-9.548,0.696,1131.046,45.0669,1,351.6697998,50.7155651
364.9589,-81.0083,-6.868,-7.422,0.531,342.9622,46.4608,1,351.6649442,50.725796
3941.5202,143.6158,-7.921,-8.565,0.443,3903.748,46.2262,1,351.6875885,50.6784154
1554.0647,-1.453,-6.664,-7.255,0.399,1551.9543,47.4245,1,351.6723782,50.7100203
2507.8395,58.2685,-6.831,-7.446,0.42,2501.7344,47.2154,1,351.678421,50.697386
2907.7309,81.9549,-6.602,-7.226,0.661,2895.6357,46.4083,1,351.6809812,50.6920953
886.0767,-44.636,-6.371,-6.942,0.621,876.647,47.7487,1,351.6681719,50.7188752
1367.3845,-13.3441,-7.614,-8.2,0.268,1364.1228,47.5572,1,351.6711993,50.7124941
2926.5171,85.1895,-8.328,-8.952,0.637,2914.0908,48.4374,1,351.6810581,50.6918365
3234.0116,103.2944,-6.361,-6.991,0.347,3215.3501,47.9159,1,351.6830286,50.6877687
3533.1122,120.9328,-7.171,-7.807,0.419,3507.156,47.6528,1,351.6849445,50.6838117
1241.0466,-20.1903,-6.832,-7.414,0.305,1236.6288,48.8735,1,351.6703767,50.7141624
3433.8765,116.8601,-6.539,-7.173,0.521,3410.4822,49.4427,1,351.6842725,50.685116
3558.5482,123.5835,-7.301,-7.937,0.197,3531.9243,48.753,1,351.6850839,50.6834697
3874.0131,143.1214,-6.835,-7.477,0.396,3838.3584,49.5863,1,351.687085,50.6792917
898.7769,-41.0598,-6.508,-7.079,0.439,889.5737,50.4384,1,351.6681956,50.7186935
1439.0248,-6.3436,-6.669,-7.256,0.52,1436.2928,49.8815,1,351.6716019,50.711533
1677.771,9.3504,-8.528,-9.122,0.55,1676.0402,50.2565,1,351.6730997,50.7083668
1880.3894,22.3789,-8.846,-9.446,0.59,1878.681,50.4288,1,351.6743766,50.7056812
3444.5983,117.8252,-8.449,-9.084,0.157,3420.9407,49.7566,1,351.6843344,50.6849726
2241.3149,45.2224,-7.659,-8.268,0.676,2237.8767,50.6036,1,351.6766583,50.700899
2287.1112,48.8962,-8.951,-9.56,0.137,2283.3091,51.4068,1,351.6769319,50.7002885
2650.0801,70.2817,-9.068,-9.686,0.618,2642.1504,50.3823,1,351.6792584,50.6954868
3339.5824,113.1175,-9.141,-9.774,0.452,3318.51,51.2863,1,351.6836314,50.6863547
3482.8565,121.4174,-8.53,-9.166,0.621,3458.2346,51.0225,1,351.6845521,50.68446
3686.7091,133.6723,-6.467,-7.106,0.545,3656.5803,51.1519,1,351.6858529,50.681762
3774.5029,138.7035,-6.621,-7.262,0.498,3741.8279,50.9929,1,351.6864182,50.6806012
914.9485,-38.453,-7.308,-7.88,0.202,906.0302,51.9487,1,351.6682655,50.7184716
1861.4141,22.4486,-8.65,-9.249,0.187,1859.7401,51.6708,1,351.6742307,50.7059265
2055.6892,34.5074,-8.845,-9.449,0.635,2053.4211,51.4781,1,351.6754637,50.7033536
2702.1539,74.6941,-5.963,-6.583,0.613,2693.49,51.5642,1,351.6795647,50.6947915
2197.7219,44.7729,-8.092,-8.699,0.474,2194.6238,52.815,1,351.6763355,50.7014655
2746.7841,79.0986,-6.094,-6.715,0.655,2737.4529,53.1854,1,351.6798144,50.6941925
2822.1532,83.9849,-7.098,-7.719,0.371,2811.6042,53.4513,1,351.6802883,50.6931933
3461.5741,122.4026,-6.448,-7.083,0.614,3437.5225,53.2072,1,351.68437,50.6847307
3738.513,138.6205,-9.72,-10.36,0.537,3706.9143,52.9715,1,351.686146,50.6810675
3884.0412,146.8295,-7.223,-7.866,0.274,3848.1169,52.5998,1,351.6870856,50.679144
383.6142,-72.0029,-8.515,-9.069,0.157,362.1625,54.0969,1,351.6649023,50.725511
1201.328,-17.0427,-6.7,-7.28,0.389,1196.4834,54.4967,1,351.6700098,50.7146614
2446.388,61.5633,-8.222,-8.835,0.584,2441.0376,54.1182,1,351.6778858,50.6981656
3570.978,130.2613,-7.145,-7.782,0.38,3544.0833,54.5008,1,351.685042,50.6832766
1758.9507,19.2721,-6.284,-6.88,0.691,1757.3203,54.9138,1,351.6735152,50.7072682
2002.4861,34.5658,-6.55,-7.152,0.697,2000.4612,54.8031,1,351.6750574,50.704042
2211.0187,47.8064,-6.466,-7.074,0.478,2207.8354,54.9641,1,351.6763748,50.7012787
3036.1005,98.8467,-6.523,-7.149,0.549,3021.6594,55.2198,1,351.6816132,50.6903521
3375.2155,119.3837,-6.588,-7.222,0.555,3353.3264,55.2879,1,351.6837745,50.6858632
3588.962,131.4628,-6.997,-7.634,0.442,3561.5864,54.6283,1,351.6851543,50.683038
119.7321,-88.5047,-6.718,-7.262,0.46,89.5589,55.7209,1,351.6632283,50.7290063
2641.3753,75.7286,-8.711,-9.329,0.571,2633.6106,56.2002,1,351.6790808,50.6955732
2908.0817,91.5061,-6.914,-7.537,0.441,2896.0522,55.663,1,351.6807887,50.6920447
3330.2382,117.9263,-7.438,-8.071,0.244,3309.438,56.4894,1,351.683462,50.6864525
1516.8711,6.289,-8.001,-8.59,0.139,1514.6132,57.3449,1,351.6719367,50.7104644
3287.3792,115.9016,-7.118,-7.75,0.232,3267.5845,57.0223,1,351.6831772,50.687017
379.555,-68.6386,-6.868,-7.422,0.443,357.9731,57.6927,1,351.6648025,50.7255474
2990.2095,98.8941,-6.357,-6.982,0.561,2976.6785,57.9759,1,351.6812629,50.6909459
3859.5164,151.3387,-6.531,-7.173,0.69,3824.4011,58.3564,1,351.6868068,50.6794398
